"id";"user_id";"exercise_id";"created_at";"updated_at"
435;1;1850;"2020-08-30 18:14:35";"2020-08-30 18:14:35"
436;1;1851;"2020-08-30 18:14:35";"2020-08-30 18:14:35"
437;1;1852;"2020-08-30 18:14:35";"2020-08-30 18:14:35"
438;1;1853;"2020-08-30 18:14:35";"2020-08-30 18:14:35"
439;1;1854;"2020-08-30 18:14:35";"2020-08-30 18:14:35"
440;1;1855;"2020-08-30 18:14:35";"2020-08-30 18:14:35"
441;1;1856;"2020-08-30 18:14:35";"2020-08-30 18:14:35"
442;1;1857;"2020-08-30 18:14:35";"2020-08-30 18:14:35"
443;1;1858;"2020-08-30 18:14:35";"2020-08-30 18:14:35"
444;1;1859;"2020-08-30 18:14:35";"2020-08-30 18:14:35"
445;1;1860;"2020-08-30 18:14:35";"2020-08-30 18:14:35"
446;1;1861;"2020-08-30 18:14:35";"2020-08-30 18:14:35"
447;1;1862;"2020-08-30 18:14:35";"2020-08-30 18:14:35"
448;1;1863;"2020-08-30 18:14:35";"2020-08-30 18:14:35"
449;1;1864;"2020-08-30 18:14:35";"2020-08-30 18:14:35"
450;1;1865;"2020-08-30 18:14:35";"2020-08-30 18:14:35"
451;1;1866;"2020-08-30 18:14:35";"2020-08-30 18:14:35"
452;1;1867;"2020-08-30 18:14:35";"2020-08-30 18:14:35"
453;1;1868;"2020-08-30 18:14:35";"2020-08-30 18:14:35"
454;1;1869;"2020-08-30 18:14:35";"2020-08-30 18:14:35"
455;1;1870;"2020-08-30 18:14:35";"2020-08-30 18:14:35"
456;1;1871;"2020-08-30 18:14:35";"2020-08-30 18:14:35"
457;1;1872;"2020-08-30 18:14:35";"2020-08-30 18:14:35"
458;1;1873;"2020-08-30 18:14:35";"2020-08-30 18:14:35"
459;1;1874;"2020-08-30 18:14:35";"2020-08-30 18:14:35"
460;1;1875;"2020-08-30 18:14:35";"2020-08-30 18:14:35"
461;1;1876;"2020-08-30 18:14:35";"2020-08-30 18:14:35"
462;1;1877;"2020-08-30 18:14:35";"2020-08-30 18:14:35"
463;1;1878;"2020-08-30 18:14:35";"2020-08-30 18:14:35"
464;1;1879;"2020-08-30 18:14:35";"2020-08-30 18:14:35"
465;1;1880;"2020-08-30 18:14:35";"2020-08-30 18:14:35"
466;1;1881;"2020-08-30 18:14:35";"2020-08-30 18:14:35"
467;1;1882;"2020-08-30 18:14:35";"2020-08-30 18:14:35"
468;1;1883;"2020-08-30 18:14:35";"2020-08-30 18:14:35"
469;1;1884;"2020-08-30 18:14:35";"2020-08-30 18:14:35"
470;1;1885;"2020-08-30 18:14:35";"2020-08-30 18:14:35"
471;1;1886;"2020-08-30 18:14:35";"2020-08-30 18:14:35"
472;1;1887;"2020-08-30 18:14:35";"2020-08-30 18:14:35"
473;1;1888;"2020-08-30 18:14:35";"2020-08-30 18:14:35"
474;1;1889;"2020-08-30 18:14:35";"2020-08-30 18:14:35"
475;1;1890;"2020-08-30 18:14:35";"2020-08-30 18:14:35"
476;1;1891;"2020-08-30 18:14:35";"2020-08-30 18:14:35"
477;1;1892;"2020-08-30 18:14:35";"2020-08-30 18:14:35"
478;1;1893;"2020-08-30 18:14:35";"2020-08-30 18:14:35"
479;1;1894;"2020-08-30 18:14:35";"2020-08-30 18:14:35"
480;1;1895;"2020-08-30 18:14:35";"2020-08-30 18:14:35"
481;1;1896;"2020-08-30 18:14:35";"2020-08-30 18:14:35"
482;1;1897;"2020-08-30 18:14:35";"2020-08-30 18:14:35"
483;1;1898;"2020-08-30 18:14:35";"2020-08-30 18:14:35"
484;1;1899;"2020-08-30 18:14:35";"2020-08-30 18:14:35"
485;1;1900;"2020-08-30 18:14:35";"2020-08-30 18:14:35"
486;1;1901;"2020-08-30 18:14:35";"2020-08-30 18:14:35"
487;1;1902;"2020-08-30 18:14:35";"2020-08-30 18:14:35"
488;1;1903;"2020-08-30 18:14:35";"2020-08-30 18:14:35"
489;1;1904;"2020-08-30 18:14:35";"2020-08-30 18:14:35"
490;1;1905;"2020-08-30 18:14:35";"2020-08-30 18:14:35"
491;1;1906;"2020-08-30 18:14:35";"2020-08-30 18:14:35"
492;1;1907;"2020-08-30 18:14:35";"2020-08-30 18:14:35"
493;1;1908;"2020-08-30 18:14:35";"2020-08-30 18:14:35"
494;1;1909;"2020-08-30 18:14:35";"2020-08-30 18:14:35"
495;1;1910;"2020-08-30 18:14:35";"2020-08-30 18:14:35"
496;1;1911;"2020-08-30 18:14:35";"2020-08-30 18:14:35"
497;1;1912;"2020-08-30 18:14:35";"2020-08-30 18:14:35"
498;1;1913;"2020-08-30 18:14:35";"2020-08-30 18:14:35"
499;1;1914;"2020-08-30 18:14:35";"2020-08-30 18:14:35"
500;1;1915;"2020-08-30 18:14:35";"2020-08-30 18:14:35"
501;1;1916;"2020-08-30 18:14:35";"2020-08-30 18:14:35"
502;1;1917;"2020-08-30 18:14:35";"2020-08-30 18:14:35"
503;1;1918;"2020-08-30 18:14:35";"2020-08-30 18:14:35"
504;1;1919;"2020-08-30 18:14:35";"2020-08-30 18:14:35"
505;1;1920;"2020-08-30 18:14:35";"2020-08-30 18:14:35"
506;1;1921;"2020-08-30 18:14:35";"2020-08-30 18:14:35"
507;1;1922;"2020-08-30 18:14:35";"2020-08-30 18:14:35"
508;1;1923;"2020-08-30 18:14:35";"2020-08-30 18:14:35"
509;1;1924;"2020-08-30 18:14:35";"2020-08-30 18:14:35"
510;1;1925;"2020-08-30 18:14:35";"2020-08-30 18:14:35"
511;1;1926;"2020-08-30 18:14:35";"2020-08-30 18:14:35"
512;1;1927;"2020-08-30 18:14:35";"2020-08-30 18:14:35"
513;1;1928;"2020-08-30 18:14:35";"2020-08-30 18:14:35"
514;1;1929;"2020-08-30 18:14:35";"2020-08-30 18:14:35"
515;1;1930;"2020-08-30 18:14:35";"2020-08-30 18:14:35"
516;1;1931;"2020-08-30 18:14:35";"2020-08-30 18:14:35"
517;1;1932;"2020-08-30 18:14:35";"2020-08-30 18:14:35"
518;1;1933;"2020-08-30 18:14:35";"2020-08-30 18:14:35"
519;1;1934;"2020-08-30 18:14:35";"2020-08-30 18:14:35"
520;1;1935;"2020-08-30 18:14:35";"2020-08-30 18:14:35"
521;1;1936;"2020-08-30 18:14:35";"2020-08-30 18:14:35"
522;1;1937;"2020-08-30 18:14:35";"2020-08-30 18:14:35"
523;1;1938;"2020-08-30 18:14:35";"2020-08-30 18:14:35"
524;1;1939;"2020-08-30 18:14:35";"2020-08-30 18:14:35"
525;1;1940;"2020-08-30 18:14:35";"2020-08-30 18:14:35"
526;1;1941;"2020-08-30 18:14:35";"2020-08-30 18:14:35"
527;1;1942;"2020-08-30 18:14:35";"2020-08-30 18:14:35"
528;1;1943;"2020-08-30 18:14:35";"2020-08-30 18:14:35"
529;1;1944;"2020-08-30 18:14:35";"2020-08-30 18:14:35"
530;1;1945;"2020-08-30 18:14:35";"2020-08-30 18:14:35"
531;1;1946;"2020-08-30 18:14:35";"2020-08-30 18:14:35"
532;1;1947;"2020-08-30 18:14:35";"2020-08-30 18:14:35"
533;1;1948;"2020-08-30 18:14:35";"2020-08-30 18:14:35"
534;1;1949;"2020-08-30 18:14:35";"2020-08-30 18:14:35"
535;1;1950;"2020-08-30 18:14:35";"2020-08-30 18:14:35"
536;1;1951;"2020-08-30 18:14:35";"2020-08-30 18:14:35"
537;1;1952;"2020-08-30 18:14:35";"2020-08-30 18:14:35"
538;1;1953;"2020-08-30 18:14:35";"2020-08-30 18:14:35"
539;1;1954;"2020-08-30 18:14:35";"2020-08-30 18:14:35"
540;1;1955;"2020-08-30 18:14:35";"2020-08-30 18:14:35"
541;1;1956;"2020-08-30 18:14:35";"2020-08-30 18:14:35"
542;1;1957;"2020-08-30 18:14:35";"2020-08-30 18:14:35"
543;1;1958;"2020-08-30 18:14:35";"2020-08-30 18:14:35"
544;1;1959;"2020-08-30 18:14:35";"2020-08-30 18:14:35"
545;1;1960;"2020-08-30 18:14:35";"2020-08-30 18:14:35"
546;1;1961;"2020-08-30 18:14:35";"2020-08-30 18:14:35"
547;1;1962;"2020-08-30 18:14:35";"2020-08-30 18:14:35"
548;1;1963;"2020-08-30 18:14:35";"2020-08-30 18:14:35"
549;1;1964;"2020-08-30 18:14:35";"2020-08-30 18:14:35"
550;1;1965;"2020-08-30 18:14:35";"2020-08-30 18:14:35"
551;1;1966;"2020-08-30 18:14:35";"2020-08-30 18:14:35"
552;1;1967;"2020-08-30 18:14:35";"2020-08-30 18:14:35"
553;1;1968;"2020-08-30 18:14:35";"2020-08-30 18:14:35"
554;1;1969;"2020-08-30 18:14:35";"2020-08-30 18:14:35"
555;1;1970;"2020-08-30 18:14:35";"2020-08-30 18:14:35"
556;1;1971;"2020-08-30 18:14:35";"2020-08-30 18:14:35"
557;1;1972;"2020-08-30 18:14:35";"2020-08-30 18:14:35"
558;1;1973;"2020-08-30 18:14:35";"2020-08-30 18:14:35"
559;1;1974;"2020-08-30 18:14:35";"2020-08-30 18:14:35"
560;1;1975;"2020-08-30 18:14:35";"2020-08-30 18:14:35"
561;1;1976;"2020-08-30 18:14:35";"2020-08-30 18:14:35"
562;1;1977;"2020-08-30 18:14:35";"2020-08-30 18:14:35"
563;1;1978;"2020-08-30 18:14:35";"2020-08-30 18:14:35"
564;1;1979;"2020-08-30 18:14:35";"2020-08-30 18:14:35"
565;1;1980;"2020-08-30 18:14:35";"2020-08-30 18:14:35"
566;1;1981;"2020-08-30 18:14:35";"2020-08-30 18:14:35"
567;1;1982;"2020-08-30 18:14:35";"2020-08-30 18:14:35"
568;1;1983;"2020-08-30 18:14:35";"2020-08-30 18:14:35"
569;1;1984;"2020-08-30 18:14:35";"2020-08-30 18:14:35"
570;1;1985;"2020-08-30 18:14:35";"2020-08-30 18:14:35"
571;1;1986;"2020-08-30 18:14:35";"2020-08-30 18:14:35"
572;1;1987;"2020-08-30 18:14:35";"2020-08-30 18:14:35"
573;1;1988;"2020-08-30 18:14:35";"2020-08-30 18:14:35"
574;1;1989;"2020-08-30 18:14:35";"2020-08-30 18:14:35"
575;1;1990;"2020-08-30 18:14:35";"2020-08-30 18:14:35"
576;1;1991;"2020-08-30 18:14:35";"2020-08-30 18:14:35"
577;1;1992;"2020-08-30 18:14:35";"2020-08-30 18:14:35"
578;1;1993;"2020-08-30 18:14:35";"2020-08-30 18:14:35"
579;1;1994;"2020-08-30 18:14:35";"2020-08-30 18:14:35"
580;1;1995;"2020-08-30 18:14:35";"2020-08-30 18:14:35"
581;1;1996;"2020-08-30 18:14:35";"2020-08-30 18:14:35"
582;1;1997;"2020-08-30 18:14:35";"2020-08-30 18:14:35"
583;1;1998;"2020-08-30 18:14:36";"2020-08-30 18:14:36"
584;1;1999;"2020-08-30 18:14:36";"2020-08-30 18:14:36"
585;1;2000;"2020-08-30 18:14:36";"2020-08-30 18:14:36"
586;1;2001;"2020-08-30 18:14:36";"2020-08-30 18:14:36"
587;1;2002;"2020-08-30 18:14:36";"2020-08-30 18:14:36"
588;1;2003;"2020-08-30 18:14:36";"2020-08-30 18:14:36"
589;1;2004;"2020-08-30 18:14:36";"2020-08-30 18:14:36"
590;1;2005;"2020-08-30 18:14:36";"2020-08-30 18:14:36"
591;1;2006;"2020-08-30 18:14:36";"2020-08-30 18:14:36"
592;1;2007;"2020-08-30 18:14:36";"2020-08-30 18:14:36"
593;1;2008;"2020-08-30 18:14:36";"2020-08-30 18:14:36"
594;1;2009;"2020-08-30 18:14:36";"2020-08-30 18:14:36"
595;1;2010;"2020-08-30 18:14:36";"2020-08-30 18:14:36"
596;1;2011;"2020-08-30 18:14:36";"2020-08-30 18:14:36"
597;1;2012;"2020-08-30 18:14:36";"2020-08-30 18:14:36"
598;1;2013;"2020-08-30 18:14:36";"2020-08-30 18:14:36"
599;1;2014;"2020-08-30 18:14:36";"2020-08-30 18:14:36"
600;1;2015;"2020-08-30 18:14:36";"2020-08-30 18:14:36"
601;1;2016;"2020-08-30 18:14:36";"2020-08-30 18:14:36"
602;1;2017;"2020-08-30 18:14:36";"2020-08-30 18:14:36"
603;1;2018;"2020-08-30 18:14:36";"2020-08-30 18:14:36"
604;1;2019;"2020-08-30 18:14:36";"2020-08-30 18:14:36"
605;1;2020;"2020-08-30 18:14:36";"2020-08-30 18:14:36"
606;1;2021;"2020-08-30 18:14:36";"2020-08-30 18:14:36"
607;1;2022;"2020-08-30 18:14:36";"2020-08-30 18:14:36"
608;1;2023;"2020-08-30 18:14:36";"2020-08-30 18:14:36"
609;1;2024;"2020-08-30 18:14:36";"2020-08-30 18:14:36"
610;1;2025;"2020-08-30 18:14:36";"2020-08-30 18:14:36"
611;1;2026;"2020-08-30 18:14:36";"2020-08-30 18:14:36"
612;1;2027;"2020-08-30 18:14:36";"2020-08-30 18:14:36"
613;1;2028;"2020-08-30 18:14:36";"2020-08-30 18:14:36"
614;1;2029;"2020-08-30 18:14:36";"2020-08-30 18:14:36"
615;1;2030;"2020-08-30 18:14:36";"2020-08-30 18:14:36"
616;1;2031;"2020-08-30 18:14:36";"2020-08-30 18:14:36"
617;1;2032;"2020-08-30 18:14:36";"2020-08-30 18:14:36"
618;1;2033;"2020-08-30 18:14:36";"2020-08-30 18:14:36"
619;1;2034;"2020-08-30 18:14:36";"2020-08-30 18:14:36"
620;1;2035;"2020-08-30 18:14:36";"2020-08-30 18:14:36"
621;1;2036;"2020-08-30 18:14:36";"2020-08-30 18:14:36"
622;1;2037;"2020-08-30 18:14:36";"2020-08-30 18:14:36"
623;1;2038;"2020-08-30 18:14:36";"2020-08-30 18:14:36"
624;1;2039;"2020-08-30 18:14:36";"2020-08-30 18:14:36"
625;1;2040;"2020-08-30 18:14:36";"2020-08-30 18:14:36"
626;1;2041;"2020-08-30 18:14:36";"2020-08-30 18:14:36"
627;1;2042;"2020-08-30 18:14:36";"2020-08-30 18:14:36"
628;1;2043;"2020-08-30 18:14:36";"2020-08-30 18:14:36"
629;1;2044;"2020-08-30 18:14:36";"2020-08-30 18:14:36"
630;1;2045;"2020-08-30 18:14:36";"2020-08-30 18:14:36"
631;1;2046;"2020-08-30 18:14:36";"2020-08-30 18:14:36"
632;1;2047;"2020-08-30 18:14:36";"2020-08-30 18:14:36"
633;1;2048;"2020-08-30 18:14:36";"2020-08-30 18:14:36"
634;1;2049;"2020-08-30 18:14:36";"2020-08-30 18:14:36"
635;1;2050;"2020-08-30 18:14:36";"2020-08-30 18:14:36"
636;1;2051;"2020-08-30 18:14:36";"2020-08-30 18:14:36"
637;1;2052;"2020-08-30 18:14:36";"2020-08-30 18:14:36"
638;1;2053;"2020-08-30 18:14:36";"2020-08-30 18:14:36"
639;1;2054;"2020-08-30 18:14:36";"2020-08-30 18:14:36"
640;1;2055;"2020-08-30 18:14:36";"2020-08-30 18:14:36"
641;1;2056;"2020-08-30 18:14:36";"2020-08-30 18:14:36"
642;1;2057;"2020-08-30 18:14:36";"2020-08-30 18:14:36"
643;1;2058;"2020-08-30 18:14:36";"2020-08-30 18:14:36"
644;1;2059;"2020-08-30 18:14:36";"2020-08-30 18:14:36"
645;1;2060;"2020-08-30 18:14:36";"2020-08-30 18:14:36"
646;1;2061;"2020-08-30 18:14:36";"2020-08-30 18:14:36"
647;1;2062;"2020-08-30 18:14:36";"2020-08-30 18:14:36"
648;1;2063;"2020-08-30 18:14:36";"2020-08-30 18:14:36"
649;1;2064;"2020-08-30 18:14:36";"2020-08-30 18:14:36"
650;1;2065;"2020-08-30 18:14:36";"2020-08-30 18:14:36"
651;1;2066;"2020-08-30 18:14:36";"2020-08-30 18:14:36"
652;1;2067;"2020-08-30 18:14:36";"2020-08-30 18:14:36"
653;1;2068;"2020-08-30 18:14:36";"2020-08-30 18:14:36"
654;1;2069;"2020-08-30 18:14:36";"2020-08-30 18:14:36"
655;1;2070;"2020-08-30 18:14:36";"2020-08-30 18:14:36"
656;1;2071;"2020-08-30 18:14:36";"2020-08-30 18:14:36"
657;1;2072;"2020-08-30 18:14:36";"2020-08-30 18:14:36"
658;1;2073;"2020-08-30 18:14:36";"2020-08-30 18:14:36"
659;1;2074;"2020-08-30 18:14:36";"2020-08-30 18:14:36"
660;1;2075;"2020-08-30 18:14:36";"2020-08-30 18:14:36"
661;1;2076;"2020-08-30 18:14:36";"2020-08-30 18:14:36"
662;1;2077;"2020-08-30 18:14:36";"2020-08-30 18:14:36"
663;1;2078;"2020-08-30 18:14:36";"2020-08-30 18:14:36"
664;1;2079;"2020-08-30 18:14:36";"2020-08-30 18:14:36"
665;1;2080;"2020-08-30 18:14:36";"2020-08-30 18:14:36"
666;1;2081;"2020-08-30 18:14:36";"2020-08-30 18:14:36"
667;1;2082;"2020-08-30 18:14:36";"2020-08-30 18:14:36"
668;1;2083;"2020-08-30 18:14:36";"2020-08-30 18:14:36"
669;1;2084;"2020-08-30 18:14:36";"2020-08-30 18:14:36"
670;1;2085;"2020-08-30 18:14:36";"2020-08-30 18:14:36"
671;1;2086;"2020-08-30 18:14:36";"2020-08-30 18:14:36"
672;1;2087;"2020-08-30 18:14:36";"2020-08-30 18:14:36"
673;1;2088;"2020-08-30 18:14:36";"2020-08-30 18:14:36"
674;1;2089;"2020-08-30 18:14:36";"2020-08-30 18:14:36"
675;1;2090;"2020-08-30 18:14:36";"2020-08-30 18:14:36"
676;1;2091;"2020-08-30 18:14:36";"2020-08-30 18:14:36"
677;1;2092;"2020-08-30 18:14:36";"2020-08-30 18:14:36"
678;1;2093;"2020-08-30 18:14:36";"2020-08-30 18:14:36"
679;1;2094;"2020-08-30 18:14:36";"2020-08-30 18:14:36"
680;1;2095;"2020-08-30 18:14:36";"2020-08-30 18:14:36"
681;1;2096;"2020-08-30 18:14:36";"2020-08-30 18:14:36"
682;1;2097;"2020-08-30 18:14:36";"2020-08-30 18:14:36"
683;1;2098;"2020-08-30 18:14:36";"2020-08-30 18:14:36"
684;1;2099;"2020-08-30 18:14:36";"2020-08-30 18:14:36"
685;1;2100;"2020-08-30 18:14:36";"2020-08-30 18:14:36"
686;1;2101;"2020-08-30 18:14:36";"2020-08-30 18:14:36"
687;1;2102;"2020-08-30 18:14:36";"2020-08-30 18:14:36"
688;1;2103;"2020-08-30 18:14:36";"2020-08-30 18:14:36"
689;1;2104;"2020-08-30 18:14:36";"2020-08-30 18:14:36"
690;1;2105;"2020-08-30 18:14:36";"2020-08-30 18:14:36"
691;1;2106;"2020-08-30 18:14:36";"2020-08-30 18:14:36"
692;1;2107;"2020-08-30 18:14:36";"2020-08-30 18:14:36"
693;1;2108;"2020-08-30 18:14:36";"2020-08-30 18:14:36"
694;1;2109;"2020-08-30 18:14:36";"2020-08-30 18:14:36"
695;1;2110;"2020-08-30 18:14:36";"2020-08-30 18:14:36"
696;1;2111;"2020-08-30 18:14:36";"2020-08-30 18:14:36"
697;1;2112;"2020-08-30 18:14:36";"2020-08-30 18:14:36"
698;1;2113;"2020-08-30 18:14:36";"2020-08-30 18:14:36"
699;1;2114;"2020-08-30 18:14:36";"2020-08-30 18:14:36"
700;1;2115;"2020-08-30 18:14:36";"2020-08-30 18:14:36"
701;1;2116;"2020-08-30 18:14:36";"2020-08-30 18:14:36"
702;1;2117;"2020-08-30 18:14:36";"2020-08-30 18:14:36"
703;1;2118;"2020-08-30 18:14:36";"2020-08-30 18:14:36"
704;1;2119;"2020-08-30 18:14:36";"2020-08-30 18:14:36"
705;1;2120;"2020-08-30 18:14:36";"2020-08-30 18:14:36"
706;1;2121;"2020-08-30 18:14:36";"2020-08-30 18:14:36"
707;1;2122;"2020-08-30 18:14:36";"2020-08-30 18:14:36"
708;1;2123;"2020-08-30 18:14:36";"2020-08-30 18:14:36"
709;1;2124;"2020-08-30 18:14:36";"2020-08-30 18:14:36"
710;1;2125;"2020-08-30 18:14:36";"2020-08-30 18:14:36"
711;1;2126;"2020-08-30 18:14:36";"2020-08-30 18:14:36"
712;1;2127;"2020-08-30 18:14:36";"2020-08-30 18:14:36"
713;1;2128;"2020-08-30 18:14:36";"2020-08-30 18:14:36"
714;1;2129;"2020-08-30 18:14:36";"2020-08-30 18:14:36"
715;1;2130;"2020-08-30 18:14:36";"2020-08-30 18:14:36"
716;1;2131;"2020-08-30 18:14:36";"2020-08-30 18:14:36"
717;1;2132;"2020-08-30 18:14:36";"2020-08-30 18:14:36"
718;1;2133;"2020-08-30 18:14:36";"2020-08-30 18:14:36"
719;1;2134;"2020-08-30 18:14:36";"2020-08-30 18:14:36"
720;1;2135;"2020-08-30 18:14:36";"2020-08-30 18:14:36"
721;1;2136;"2020-08-30 18:14:36";"2020-08-30 18:14:36"
722;1;2137;"2020-08-30 18:14:36";"2020-08-30 18:14:36"
723;1;2138;"2020-08-30 18:14:36";"2020-08-30 18:14:36"
724;1;2139;"2020-08-30 18:14:36";"2020-08-30 18:14:36"
725;1;2140;"2020-08-30 18:14:36";"2020-08-30 18:14:36"
726;1;2141;"2020-08-30 18:14:36";"2020-08-30 18:14:36"
727;1;2142;"2020-08-30 18:14:36";"2020-08-30 18:14:36"
728;1;2143;"2020-08-30 18:14:36";"2020-08-30 18:14:36"
729;1;2144;"2020-08-30 18:14:36";"2020-08-30 18:14:36"
730;1;2145;"2020-08-30 18:14:36";"2020-08-30 18:14:36"
731;1;2146;"2020-08-30 18:14:36";"2020-08-30 18:14:36"
732;1;2147;"2020-08-30 18:14:36";"2020-08-30 18:14:36"
733;1;2148;"2020-08-30 18:14:36";"2020-08-30 18:14:36"
734;1;2149;"2020-08-30 18:14:36";"2020-08-30 18:14:36"
735;1;2150;"2020-08-30 18:14:36";"2020-08-30 18:14:36"
736;1;2151;"2020-08-30 18:14:36";"2020-08-30 18:14:36"
737;1;2152;"2020-08-30 18:14:36";"2020-08-30 18:14:36"
738;1;2153;"2020-08-30 18:14:36";"2020-08-30 18:14:36"
739;1;2154;"2020-08-30 18:14:36";"2020-08-30 18:14:36"
740;1;2155;"2020-08-30 18:14:37";"2020-08-30 18:14:37"
741;1;2156;"2020-08-30 18:14:37";"2020-08-30 18:14:37"
742;1;2157;"2020-08-30 18:14:37";"2020-08-30 18:14:37"
743;1;2158;"2020-08-30 18:14:37";"2020-08-30 18:14:37"
744;1;2159;"2020-08-30 18:14:37";"2020-08-30 18:14:37"
745;1;2160;"2020-08-30 18:14:37";"2020-08-30 18:14:37"
746;1;2161;"2020-08-30 18:14:37";"2020-08-30 18:14:37"
747;1;2162;"2020-08-30 18:14:37";"2020-08-30 18:14:37"
748;1;2163;"2020-08-30 18:14:37";"2020-08-30 18:14:37"
749;1;2164;"2020-08-30 18:14:37";"2020-08-30 18:14:37"
750;1;2165;"2020-08-30 18:14:37";"2020-08-30 18:14:37"
751;1;2166;"2020-08-30 18:14:37";"2020-08-30 18:14:37"
752;1;2167;"2020-08-30 18:14:37";"2020-08-30 18:14:37"
753;1;2168;"2020-08-30 18:14:37";"2020-08-30 18:14:37"
754;1;2169;"2020-08-30 18:14:37";"2020-08-30 18:14:37"
755;1;2170;"2020-08-30 18:14:37";"2020-08-30 18:14:37"
756;1;2171;"2020-08-30 18:14:37";"2020-08-30 18:14:37"
757;1;2172;"2020-08-30 18:14:37";"2020-08-30 18:14:37"
758;1;2173;"2020-08-30 18:14:37";"2020-08-30 18:14:37"
759;1;2174;"2020-08-30 18:14:37";"2020-08-30 18:14:37"
760;1;2175;"2020-08-30 18:14:37";"2020-08-30 18:14:37"
761;1;2176;"2020-08-30 18:14:37";"2020-08-30 18:14:37"
762;1;2177;"2020-08-30 18:14:37";"2020-08-30 18:14:37"
763;1;2178;"2020-08-30 18:14:37";"2020-08-30 18:14:37"
764;1;2179;"2020-08-30 18:14:37";"2020-08-30 18:14:37"
765;1;2180;"2020-08-30 18:14:37";"2020-08-30 18:14:37"
766;1;2181;"2020-08-30 18:14:37";"2020-08-30 18:14:37"
767;1;2182;"2020-08-30 18:14:37";"2020-08-30 18:14:37"
768;1;2183;"2020-08-30 18:14:37";"2020-08-30 18:14:37"
769;1;2184;"2020-08-30 18:14:37";"2020-08-30 18:14:37"
770;1;2185;"2020-08-30 18:14:37";"2020-08-30 18:14:37"
771;1;2186;"2020-08-30 18:14:37";"2020-08-30 18:14:37"
772;1;2187;"2020-08-30 18:14:37";"2020-08-30 18:14:37"
773;1;2188;"2020-08-30 18:14:37";"2020-08-30 18:14:37"
774;1;2189;"2020-08-30 18:14:37";"2020-08-30 18:14:37"
775;1;2190;"2020-08-30 18:14:37";"2020-08-30 18:14:37"
776;1;2191;"2020-08-30 18:14:37";"2020-08-30 18:14:37"
777;1;2192;"2020-08-30 18:14:37";"2020-08-30 18:14:37"
778;1;2193;"2020-08-30 18:14:37";"2020-08-30 18:14:37"
779;1;2194;"2020-08-30 18:14:37";"2020-08-30 18:14:37"
780;1;2195;"2020-08-30 18:14:37";"2020-08-30 18:14:37"
781;1;2196;"2020-08-30 18:14:37";"2020-08-30 18:14:37"
782;1;2197;"2020-08-30 18:14:37";"2020-08-30 18:14:37"
783;1;2198;"2020-08-30 18:14:37";"2020-08-30 18:14:37"
784;1;2199;"2020-08-30 18:14:37";"2020-08-30 18:14:37"
785;1;2200;"2020-08-30 18:14:37";"2020-08-30 18:14:37"
786;1;2201;"2020-08-30 18:14:37";"2020-08-30 18:14:37"
787;1;2202;"2020-08-30 18:14:37";"2020-08-30 18:14:37"
788;1;2203;"2020-08-30 18:14:37";"2020-08-30 18:14:37"
789;1;2204;"2020-08-30 18:14:37";"2020-08-30 18:14:37"
790;1;2205;"2020-08-30 18:14:37";"2020-08-30 18:14:37"
791;1;2206;"2020-08-30 18:14:37";"2020-08-30 18:14:37"
792;1;2207;"2020-08-30 18:14:37";"2020-08-30 18:14:37"
793;1;2208;"2020-08-30 18:14:37";"2020-08-30 18:14:37"
794;1;2209;"2020-08-30 18:14:37";"2020-08-30 18:14:37"
795;1;2210;"2020-08-30 18:14:37";"2020-08-30 18:14:37"
796;1;2211;"2020-08-30 18:14:37";"2020-08-30 18:14:37"
797;1;2212;"2020-08-30 18:14:37";"2020-08-30 18:14:37"
798;1;2213;"2020-08-30 18:14:37";"2020-08-30 18:14:37"
799;1;2214;"2020-08-30 18:14:37";"2020-08-30 18:14:37"
800;1;2215;"2020-08-30 18:14:37";"2020-08-30 18:14:37"
801;1;2216;"2020-08-30 18:14:37";"2020-08-30 18:14:37"
802;1;2217;"2020-08-30 18:14:37";"2020-08-30 18:14:37"
803;1;2218;"2020-08-30 18:14:37";"2020-08-30 18:14:37"
804;1;2219;"2020-08-30 18:14:37";"2020-08-30 18:14:37"
805;1;2220;"2020-08-30 18:14:37";"2020-08-30 18:14:37"
806;1;2221;"2020-08-30 18:14:37";"2020-08-30 18:14:37"
807;1;2222;"2020-08-30 18:14:37";"2020-08-30 18:14:37"
808;1;2223;"2020-08-30 18:14:37";"2020-08-30 18:14:37"
809;1;2224;"2020-08-30 18:14:37";"2020-08-30 18:14:37"
810;1;2225;"2020-08-30 18:14:37";"2020-08-30 18:14:37"
811;1;2226;"2020-08-30 18:14:37";"2020-08-30 18:14:37"
812;1;2227;"2020-08-30 18:14:37";"2020-08-30 18:14:37"
813;1;2228;"2020-08-30 18:14:37";"2020-08-30 18:14:37"
814;1;2229;"2020-08-30 18:14:37";"2020-08-30 18:14:37"
815;1;2230;"2020-08-30 18:14:37";"2020-08-30 18:14:37"
816;1;2231;"2020-08-30 18:14:37";"2020-08-30 18:14:37"
817;1;2232;"2020-08-30 18:14:37";"2020-08-30 18:14:37"
818;1;2233;"2020-08-30 18:14:37";"2020-08-30 18:14:37"
819;1;2234;"2020-08-30 18:14:37";"2020-08-30 18:14:37"
820;1;2235;"2020-08-30 18:14:37";"2020-08-30 18:14:37"
821;1;2236;"2020-08-30 18:14:37";"2020-08-30 18:14:37"
822;1;2237;"2020-08-30 18:14:37";"2020-08-30 18:14:37"
