"id";"muscle_id";"exercise_id";"body_part_id";"muscle_type";"active"
2742;70;1742;1;"primary";0
2743;62;1742;1;"primary";0
2744;67;1742;1;"primary";0
2745;61;1743;1;"primary";0
2746;70;1743;1;"primary";0
2747;62;1743;1;"primary";0
2748;67;1743;1;"primary";0
2749;262;1743;1;"primary";0
2750;10;1743;1;"secondary";0
2751;3;1743;1;"secondary";0
2752;9;1743;1;"secondary";0
2753;16;1743;1;"secondary";0
2754;259;1743;1;"secondary";0
2755;260;1743;1;"secondary";0
2756;261;1743;1;"secondary";0
2757;258;1743;1;"secondary";0
2758;13;1743;1;"secondary";0
2759;5;1743;1;"secondary";0
2760;10;1744;1;"primary";0
2761;7;1744;1;"primary";0
2762;61;1744;1;"primary";0
2763;70;1744;1;"primary";0
2764;62;1744;1;"primary";0
2765;67;1744;1;"primary";0
2766;68;1744;1;"primary";0
2767;2;1745;1;"primary";0
2768;58;1745;1;"primary";0
2769;59;1745;1;"primary";0
2770;61;1745;1;"primary";0
2771;70;1745;1;"primary";0
2772;62;1745;1;"primary";0
2773;67;1745;1;"primary";0
2774;67;1746;1;"primary";0
2775;262;1746;1;"primary";0
2776;62;1747;1;"primary";0
2777;67;1747;1;"primary";0
2778;7;1747;1;"secondary";0
2779;61;1747;1;"secondary";0
2780;70;1747;1;"secondary";0
2781;70;1748;1;"primary";0
2782;67;1748;1;"primary";0
2783;257;1748;1;"secondary";0
2784;62;1748;1;"secondary";0
2785;61;1749;1;"primary";0
2786;70;1749;1;"primary";0
2787;62;1749;1;"primary";0
2788;67;1749;1;"primary";0
2789;16;1749;1;"secondary";0
2790;259;1749;1;"secondary";0
2791;260;1749;1;"secondary";0
2792;261;1749;1;"secondary";0
2793;258;1749;1;"secondary";0
2794;68;1749;1;"secondary";0
2795;71;1749;1;"secondary";0
2796;61;1750;1;"primary";0
2797;70;1750;1;"primary";0
2798;62;1750;1;"primary";0
2799;67;1750;1;"primary";0
2800;67;1751;1;"primary";0
2801;3;1751;1;"secondary";0
2802;31;1751;1;"secondary";0
2803;70;1751;1;"secondary";0
2804;13;1751;1;"secondary";0
2805;67;1752;1;"primary";0
2806;67;1753;1;"primary";0
2807;70;1754;1;"primary";0
2808;62;1754;1;"primary";0
2809;67;1754;1;"primary";0
2810;70;1755;1;"primary";0
2811;67;1755;1;"primary";0
2812;258;1755;1;"secondary";0
2813;61;1755;1;"secondary";0
2814;62;1755;1;"secondary";0
2815;70;1756;1;"primary";0
2816;67;1756;1;"primary";0
2817;61;1756;1;"secondary";0
2818;62;1756;1;"secondary";0
2819;70;1757;1;"primary";0
2820;67;1757;1;"primary";0
2821;258;1757;1;"secondary";0
2822;61;1757;1;"secondary";0
2823;62;1757;1;"secondary";0
2824;61;1758;1;"primary";0
2825;70;1758;1;"primary";0
2826;62;1758;1;"primary";0
2827;67;1758;1;"primary";0
2828;61;1759;1;"primary";0
2829;70;1759;1;"primary";0
2830;62;1759;1;"primary";0
2831;67;1759;1;"primary";0
2832;61;1760;1;"primary";0
2833;70;1760;1;"primary";0
2834;62;1760;1;"primary";0
2835;67;1760;1;"primary";0
2836;61;1761;1;"primary";0
2837;70;1761;1;"primary";0
2838;62;1761;1;"primary";0
2839;67;1761;1;"primary";0
2840;16;1761;1;"secondary";0
2841;259;1761;1;"secondary";0
2842;260;1761;1;"secondary";0
2843;261;1761;1;"secondary";0
2844;258;1761;1;"secondary";0
2845;262;1761;1;"secondary";0
2846;67;1762;1;"primary";0
2847;10;1762;1;"secondary";0
2848;2;1762;1;"secondary";0
2849;31;1762;1;"secondary";0
2850;13;1762;1;"secondary";0
2851;7;1763;1;"primary";0
2852;67;1763;1;"primary";0
2853;62;1763;1;"secondary";0
2854;61;1764;1;"primary";0
2855;70;1764;1;"primary";0
2856;62;1764;1;"primary";0
2857;67;1764;1;"primary";0
2858;10;1765;1;"primary";0
2859;9;1765;1;"primary";0
2860;59;1765;1;"primary";0
2861;61;1765;1;"primary";0
2862;62;1765;1;"primary";0
2863;67;1765;1;"primary";0
2864;70;1765;1;"secondary";0
2865;10;1766;1;"primary";0
2866;9;1766;1;"primary";0
2867;59;1766;1;"primary";0
2868;62;1766;1;"primary";0
2869;67;1766;1;"primary";0
2870;70;1766;1;"secondary";0
2871;61;1767;1;"primary";0
2872;62;1767;1;"primary";0
2873;67;1767;1;"primary";0
2874;68;1767;1;"primary";0
2875;70;1768;1;"primary";0
2876;62;1768;1;"primary";0
2877;67;1768;1;"primary";0
2878;68;1768;1;"secondary";0
2879;61;1769;1;"primary";0
2880;70;1769;1;"primary";0
2881;62;1769;1;"primary";0
2882;67;1769;1;"primary";0
2883;61;1770;1;"primary";0
2884;62;1770;1;"primary";0
2885;67;1770;1;"primary";0
2886;9;1770;1;"secondary";0
2887;12;1770;1;"secondary";0
2888;70;1771;1;"primary";0
2889;67;1771;1;"primary";0
2890;62;1771;1;"secondary";0
2891;61;1772;1;"primary";0
2892;70;1772;1;"primary";0
2893;62;1772;1;"primary";0
2894;67;1772;1;"primary";0
2895;61;1773;1;"primary";0
2896;70;1773;1;"primary";0
2897;62;1773;1;"primary";0
2898;67;1773;1;"primary";0
2899;61;1774;1;"primary";0
2900;62;1774;1;"primary";0
2901;67;1774;1;"primary";0
2902;61;1775;1;"primary";0
2903;257;1775;1;"primary";0
2904;70;1775;1;"primary";0
2905;67;1775;1;"primary";0
2906;258;1775;1;"secondary";0
2907;66;1775;1;"secondary";0
2908;67;1776;1;"primary";0
2909;61;1776;1;"secondary";0
2910;70;1776;1;"secondary";0
2911;10;1777;1;"primary";0
2912;3;1777;1;"primary";0
2913;9;1777;1;"primary";0
2914;2;1777;1;"primary";0
2915;16;1777;1;"primary";0
2916;259;1777;1;"primary";0
2917;260;1777;1;"primary";0
2918;261;1777;1;"primary";0
2919;258;1777;1;"primary";0
2920;70;1777;1;"primary";0
2921;62;1777;1;"primary";0
2922;67;1777;1;"primary";0
2923;67;1778;1;"primary";0
2924;71;1778;1;"primary";0
2925;262;1778;1;"primary";0
2926;61;1778;1;"secondary";0
2927;70;1778;1;"secondary";0
2928;62;1778;1;"secondary";0
2929;61;1779;1;"primary";0
2930;257;1779;1;"primary";0
2931;70;1779;1;"primary";0
2932;62;1779;1;"primary";0
2933;67;1779;1;"primary";0
2934;258;1779;1;"secondary";0
2935;7;1780;1;"primary";0
2936;62;1780;1;"primary";0
2937;67;1780;1;"primary";0
2938;61;1780;1;"secondary";0
2939;61;1781;1;"primary";0
2940;70;1781;1;"primary";0
2941;62;1781;1;"primary";0
2942;67;1781;1;"primary";0
2943;70;1782;1;"primary";0
2944;67;1782;1;"primary";0
2945;62;1782;1;"secondary";0
2946;70;1783;1;"primary";0
2947;67;1783;1;"primary";0
2948;61;1783;1;"secondary";0
2949;257;1783;1;"secondary";0
2950;67;1784;1;"primary";0
2951;70;1784;1;"secondary";0
2952;259;1785;1;"primary";0
2953;61;1785;1;"primary";0
2954;70;1785;1;"primary";0
2955;67;1785;1;"primary";0
2956;62;1786;1;"primary";0
2957;67;1786;1;"primary";0
2958;9;1786;1;"secondary";0
2959;70;1787;1;"primary";0
2960;62;1787;1;"primary";0
2961;67;1787;1;"primary";0
2962;61;1787;1;"secondary";0
2963;257;1787;1;"secondary";0
2964;13;1787;1;"secondary";0
2965;59;1788;1;"primary";0
2966;61;1788;1;"primary";0
2967;257;1788;1;"primary";0
2968;70;1788;1;"primary";0
2969;62;1788;1;"primary";0
2970;67;1788;1;"primary";0
2971;61;1789;1;"primary";0
2972;70;1789;1;"primary";0
2973;62;1789;1;"primary";0
2974;67;1789;1;"primary";0
2975;67;1790;1;"primary";0
2976;3;1790;1;"secondary";0
2977;31;1790;1;"secondary";0
2978;70;1790;1;"secondary";0
2979;13;1790;1;"secondary";0
2980;61;1791;1;"primary";0
2981;70;1791;1;"primary";0
2982;62;1791;1;"primary";0
2983;67;1791;1;"primary";0
2984;65;1791;1;"primary";0
2985;2;1791;1;"secondary";0
2986;66;1791;1;"secondary";0
2987;68;1791;1;"secondary";0
2988;62;1792;1;"primary";0
2989;67;1792;1;"primary";0
2990;7;1792;1;"secondary";0
2991;61;1792;1;"secondary";0
2992;70;1793;1;"primary";0
2993;62;1793;1;"primary";0
2994;67;1793;1;"primary";0
2995;61;1793;1;"secondary";0
2996;257;1793;1;"secondary";0
2997;56;1793;1;"secondary";0
2998;70;1794;1;"primary";0
2999;67;1794;1;"primary";0
3000;263;1794;1;"primary";0
3001;62;1794;1;"secondary";0
3002;67;1795;1;"primary";0
3003;10;1795;1;"secondary";0
3004;2;1795;1;"secondary";0
3005;31;1795;1;"secondary";0
3006;70;1795;1;"secondary";0
3007;13;1795;1;"secondary";0
3008;260;1796;1;"primary";0
3009;261;1796;1;"primary";0
3010;61;1796;1;"primary";0
3011;62;1796;1;"primary";0
3012;67;1796;1;"primary";0
3013;66;1796;1;"secondary";0
3014;61;1797;1;"primary";0
3015;62;1797;1;"primary";0
3016;67;1797;1;"primary";0
3017;68;1797;1;"primary";0
3018;10;1798;1;"primary";0
3019;9;1798;1;"primary";0
3020;12;1798;1;"primary";0
3021;61;1798;1;"primary";0
3022;62;1798;1;"primary";0
3023;67;1798;1;"primary";0
3024;70;1798;1;"secondary";0
3025;61;1799;1;"primary";0
3026;257;1799;1;"primary";0
3027;62;1799;1;"primary";0
3028;67;1799;1;"primary";0
3029;70;1800;1;"primary";0
3030;67;1800;1;"primary";0
3031;258;1800;1;"secondary";0
3032;12;1800;1;"secondary";0
3033;66;1800;1;"secondary";0
3034;62;1800;1;"secondary";0
3035;68;1800;1;"secondary";0
3036;61;1801;1;"primary";0
3037;70;1801;1;"primary";0
3038;62;1801;1;"primary";0
3039;67;1801;1;"primary";0
3040;257;1801;1;"secondary";0
3041;67;1802;1;"primary";0
3042;70;1802;1;"secondary";0
3043;260;1803;1;"primary";0
3044;261;1803;1;"primary";0
3045;258;1803;1;"primary";0
3046;61;1803;1;"primary";0
3047;70;1803;1;"primary";0
3048;62;1803;1;"primary";0
3049;67;1803;1;"primary";0
3050;10;1803;1;"secondary";0
3051;3;1803;1;"secondary";0
3052;260;1804;1;"primary";0
3053;261;1804;1;"primary";0
3054;61;1804;1;"primary";0
3055;62;1804;1;"primary";0
3056;67;1804;1;"primary";0
3057;66;1804;1;"secondary";0
3058;257;1805;1;"primary";0
3059;70;1805;1;"primary";0
3060;67;1805;1;"primary";0
3061;3;1805;1;"secondary";0
3062;9;1805;1;"secondary";0
3063;260;1805;1;"secondary";0
3064;261;1805;1;"secondary";0
3065;258;1805;1;"secondary";0
3066;62;1805;1;"secondary";0
3067;10;1806;1;"primary";0
3068;3;1806;1;"primary";0
3069;19;1806;1;"primary";0
3070;61;1806;1;"primary";0
3071;70;1806;1;"primary";0
3072;67;1806;1;"primary";0
3073;70;1807;1;"primary";0
3074;67;1807;1;"primary";0
3075;62;1807;1;"secondary";0
3076;260;1808;1;"primary";0
3077;261;1808;1;"primary";0
3078;61;1808;1;"primary";0
3079;62;1808;1;"primary";0
3080;67;1808;1;"primary";0
3081;3;1808;1;"secondary";0
3082;9;1808;1;"secondary";0
3083;32;1808;1;"secondary";0
3084;61;1808;1;"secondary";0
3085;70;1808;1;"secondary";0
3086;13;1808;1;"secondary";0
3087;61;1809;1;"primary";0
3088;62;1809;1;"primary";0
3089;67;1809;1;"primary";0
3090;56;1809;1;"primary";0
3091;70;1809;1;"secondary";0
3092;70;1810;1;"primary";0
3093;67;1810;1;"primary";0
3094;56;1810;1;"primary";0
3095;62;1810;1;"secondary";0
3096;258;1811;1;"primary";0
3097;61;1811;1;"primary";0
3098;62;1811;1;"primary";0
3099;67;1811;1;"primary";0
3100;10;1811;1;"secondary";0
3101;260;1811;1;"secondary";0
3102;261;1811;1;"secondary";0
3103;67;1811;1;"secondary";0
3104;257;1812;1;"primary";0
3105;62;1812;1;"primary";0
3106;67;1812;1;"primary";0
3107;70;1812;1;"secondary";0
3108;62;1813;1;"primary";0
3109;67;1813;1;"primary";0
3110;61;1813;1;"secondary";0
3111;66;1813;1;"secondary";0
3112;62;1814;1;"primary";0
3113;67;1814;1;"primary";0
3114;61;1815;1;"primary";0
3115;70;1815;1;"primary";0
3116;62;1815;1;"primary";0
3117;67;1815;1;"primary";0
3118;65;1815;1;"primary";0
3119;2;1815;1;"secondary";0
3120;66;1815;1;"secondary";0
3121;68;1815;1;"secondary";0
3122;62;1816;1;"primary";0
3123;67;1816;1;"primary";0
3124;7;1816;1;"secondary";0
3125;61;1816;1;"secondary";0
3126;61;1817;1;"primary";0
3127;70;1817;1;"primary";0
3128;62;1817;1;"primary";0
3129;67;1817;1;"primary";0
3130;10;1818;1;"primary";0
3131;9;1818;1;"primary";0
3132;12;1818;1;"primary";0
3133;61;1818;1;"primary";0
3134;62;1818;1;"primary";0
3135;67;1818;1;"primary";0
3136;70;1818;1;"secondary";0
3137;70;1819;1;"primary";0
3138;67;1819;1;"primary";0
3139;61;1819;1;"secondary";0
3140;62;1819;1;"secondary";0
3141;61;1820;1;"primary";0
3142;70;1820;1;"primary";0
3143;62;1820;1;"primary";0
3144;67;1820;1;"primary";0
3145;12;1821;1;"primary";0
3146;7;1821;1;"primary";0
3147;61;1821;1;"primary";0
3148;62;1821;1;"primary";0
3149;67;1821;1;"primary";0
3150;70;1822;1;"primary";0
3151;62;1822;1;"primary";0
3152;67;1822;1;"primary";0
3153;61;1823;1;"primary";0
3154;70;1823;1;"primary";0
3155;62;1823;1;"primary";0
3156;67;1823;1;"primary";0
3157;262;1823;1;"primary";0
3158;10;1823;1;"secondary";0
3159;3;1823;1;"secondary";0
3160;9;1823;1;"secondary";0
3161;16;1823;1;"secondary";0
3162;259;1823;1;"secondary";0
3163;260;1823;1;"secondary";0
3164;261;1823;1;"secondary";0
3165;62;1824;1;"primary";0
3166;67;1824;1;"primary";0
3167;61;1824;1;"secondary";0
3168;70;1825;1;"primary";0
3169;62;1825;1;"primary";0
3170;67;1825;1;"primary";0
3171;61;1825;1;"secondary";0
3172;10;1826;1;"primary";0
3173;70;1826;1;"primary";0
3174;62;1826;1;"primary";0
3175;67;1826;1;"primary";0
3176;260;1826;1;"secondary";0
3177;261;1826;1;"secondary";0
3178;7;1826;1;"secondary";0
3179;61;1827;1;"primary";0
3180;62;1827;1;"primary";0
3181;67;1827;1;"primary";0
3182;68;1827;1;"primary";0
3183;62;1828;1;"primary";0
3184;67;1828;1;"primary";0
3185;7;1828;1;"secondary";0
3186;61;1828;1;"secondary";0
3187;260;1829;1;"primary";0
3188;261;1829;1;"primary";0
3189;61;1829;1;"primary";0
3190;62;1829;1;"primary";0
3191;67;1829;1;"primary";0
3192;3;1829;1;"secondary";0
3193;9;1829;1;"secondary";0
3194;32;1829;1;"secondary";0
3195;12;1829;1;"secondary";0
3196;70;1829;1;"secondary";0
3197;13;1829;1;"secondary";0
3198;61;1830;1;"primary";0
3199;62;1830;1;"primary";0
3200;67;1830;1;"primary";0
3201;56;1830;1;"primary";0
3202;70;1830;1;"secondary";0
3203;260;1831;1;"primary";0
3204;261;1831;1;"primary";0
3205;61;1831;1;"primary";0
3206;70;1831;1;"primary";0
3207;62;1831;1;"primary";0
3208;67;1831;1;"primary";0
3209;262;1831;1;"primary";0
3210;10;1831;1;"secondary";0
3211;3;1831;1;"secondary";0
3212;9;1831;1;"secondary";0
3213;16;1831;1;"secondary";0
3214;259;1831;1;"secondary";0
3215;258;1831;1;"secondary";0
3216;61;1832;1;"primary";0
3217;257;1832;1;"primary";0
3218;70;1832;1;"primary";0
3219;62;1832;1;"primary";0
3220;67;1832;1;"primary";0
3221;70;1833;1;"primary";0
3222;67;1833;1;"primary";0
3223;61;1833;1;"secondary";0
3224;62;1833;1;"secondary";0
3225;61;1834;1;"primary";0
3226;257;1834;1;"primary";0
3227;70;1834;1;"primary";0
3228;62;1834;1;"primary";0
3229;67;1834;1;"primary";0
3230;65;1834;1;"primary";0
3231;61;1835;1;"primary";0
3232;70;1835;1;"primary";0
3233;62;1835;1;"primary";0
3234;67;1835;1;"primary";0
3235;61;1836;1;"primary";0
3236;70;1836;1;"primary";0
3237;62;1836;1;"primary";0
3238;67;1836;1;"primary";0
3239;257;1836;1;"secondary";0
3240;66;1836;1;"secondary";0
3241;61;1837;1;"primary";0
3242;70;1837;1;"primary";0
3243;62;1837;1;"primary";0
3244;67;1837;1;"primary";0
3245;16;1837;1;"secondary";0
3246;259;1837;1;"secondary";0
3247;260;1837;1;"secondary";0
3248;261;1837;1;"secondary";0
3249;258;1837;1;"secondary";0
3250;262;1837;1;"secondary";0
3251;61;1838;1;"primary";0
3252;70;1838;1;"primary";0
3253;62;1838;1;"primary";0
3254;67;1838;1;"primary";0
3255;62;1839;1;"primary";0
3256;67;1839;1;"primary";0
3257;257;1839;1;"secondary";0
3258;61;1840;1;"primary";0
3259;70;1840;1;"primary";0
3260;62;1840;1;"primary";0
3261;67;1840;1;"primary";0
3262;16;1840;1;"secondary";0
3263;259;1840;1;"secondary";0
3264;260;1840;1;"secondary";0
3265;261;1840;1;"secondary";0
3266;258;1840;1;"secondary";0
3267;66;1840;1;"secondary";0
3268;65;1840;1;"secondary";0
3269;262;1840;1;"secondary";0
3270;70;1841;1;"primary";0
3271;62;1841;1;"primary";0
3272;67;1841;1;"primary";0
3273;71;1841;1;"primary";0
3274;262;1841;1;"primary";0
3275;61;1841;1;"secondary";0
3276;70;1842;1;"primary";0
3277;67;1842;1;"primary";0
3278;61;1842;1;"secondary";0
3279;67;1842;1;"secondary";0
3280;61;1843;1;"primary";0
3281;257;1843;1;"primary";0
3282;70;1843;1;"primary";0
3283;62;1843;1;"primary";0
3284;67;1843;1;"primary";0
3285;10;1844;1;"primary";0
3286;7;1844;1;"primary";0
3287;61;1844;1;"primary";0
3288;62;1844;1;"primary";0
3289;67;1844;1;"primary";0
3290;9;1844;1;"secondary";0
3291;66;1844;1;"secondary";0
3292;257;1845;1;"primary";0
3293;70;1845;1;"primary";0
3294;67;1845;1;"primary";0
3295;3;1845;1;"secondary";0
3296;9;1845;1;"secondary";0
3297;260;1845;1;"secondary";0
3298;261;1845;1;"secondary";0
3299;258;1845;1;"secondary";0
3300;61;1846;1;"primary";0
3301;70;1846;1;"primary";0
3302;62;1846;1;"primary";0
3303;67;1846;1;"primary";0
3304;61;1847;1;"primary";0
3305;257;1847;1;"primary";0
3306;62;1847;1;"primary";0
3307;67;1847;1;"primary";0
3308;262;1847;1;"primary";0
3309;264;1847;1;"secondary";0
3310;70;1848;1;"primary";0
3311;67;1848;1;"primary";0
3312;61;1848;1;"secondary";0
3313;62;1848;1;"secondary";0
3314;61;1849;1;"primary";0
3315;70;1849;1;"primary";0
3316;62;1849;1;"primary";0
3317;67;1849;1;"primary";0
3318;3;1849;1;"secondary";0
3319;7;1849;1;"secondary";0
3320;68;1849;1;"secondary";0
3321;56;1849;1;"secondary";0
3322;70;1850;1;"primary";0
3323;62;1850;1;"primary";0
3324;67;1850;1;"primary";0
3325;70;1851;1;"primary";0
3326;62;1851;1;"primary";0
3327;67;1851;1;"primary";0
3328;61;1852;1;"primary";0
3329;62;1852;1;"primary";0
3330;67;1852;1;"primary";0
3331;68;1852;1;"primary";0
3332;70;1853;1;"primary";0
3333;67;1853;1;"primary";0
3334;257;1853;1;"secondary";0
3335;62;1853;1;"secondary";0
3336;70;1854;1;"primary";0
3337;62;1854;1;"primary";0
3338;67;1854;1;"primary";0
3339;71;1854;1;"primary";0
3340;262;1854;1;"primary";0
3341;61;1854;1;"secondary";0
3342;67;1855;1;"primary";0
3343;61;1855;1;"secondary";0
3344;70;1855;1;"secondary";0
3345;61;1856;1;"primary";0
3346;70;1856;1;"primary";0
3347;62;1856;1;"primary";0
3348;67;1856;1;"primary";0
3349;16;1856;1;"secondary";0
3350;259;1856;1;"secondary";0
3351;260;1856;1;"secondary";0
3352;261;1856;1;"secondary";0
3353;258;1856;1;"secondary";0
3354;68;1856;1;"secondary";0
3355;71;1856;1;"secondary";0
3356;262;1856;1;"secondary";0
3357;67;1857;1;"primary";0
3358;3;1858;1;"primary";0
3359;259;1858;1;"primary";0
3360;258;1858;1;"primary";0
3361;2;1858;1;"secondary";0
3362;7;1858;1;"secondary";0
3363;56;1858;1;"secondary";0
3364;10;1859;1;"primary";0
3365;3;1859;1;"primary";0
3366;260;1859;1;"primary";0
3367;261;1859;1;"primary";0
3368;61;1859;1;"primary";0
3369;7;1859;1;"secondary";0
3370;10;1860;1;"primary";0
3371;3;1860;1;"primary";0
3372;9;1860;1;"primary";0
3373;19;1860;1;"secondary";0
3374;68;1860;1;"secondary";0
3375;10;1861;1;"primary";0
3376;3;1861;1;"primary";0
3377;19;1861;1;"primary";0
3378;32;1861;1;"primary";0
3379;61;1861;1;"primary";0
3380;10;1861;1;"secondary";0
3381;16;1861;1;"secondary";0
3382;259;1861;1;"secondary";0
3383;260;1861;1;"secondary";0
3384;261;1861;1;"secondary";0
3385;258;1861;1;"secondary";0
3386;70;1861;1;"secondary";0
3387;62;1861;1;"secondary";0
3388;10;1862;1;"primary";0
3389;3;1862;1;"primary";0
3390;9;1862;1;"primary";0
3391;19;1862;1;"secondary";0
3392;10;1863;1;"primary";0
3393;3;1863;1;"primary";0
3394;9;1863;1;"primary";0
3395;2;1863;1;"secondary";0
3396;10;1864;1;"primary";0
3397;3;1864;1;"primary";0
3398;9;1864;1;"primary";0
3399;258;1864;1;"secondary";0
3400;66;1864;1;"secondary";0
3401;65;1864;1;"secondary";0
3402;10;1865;1;"primary";0
3403;3;1865;1;"primary";0
3404;9;1865;1;"primary";0
3405;2;1865;1;"primary";0
3406;260;1865;1;"primary";0
3407;261;1865;1;"primary";0
3408;258;1865;1;"primary";0
3409;19;1865;1;"secondary";0
3410;10;1866;1;"primary";0
3411;3;1866;1;"primary";0
3412;9;1866;1;"secondary";0
3413;2;1866;1;"secondary";0
3414;7;1866;1;"secondary";0
3415;10;1867;1;"primary";0
3416;3;1867;1;"primary";0
3417;16;1867;1;"primary";0
3418;259;1867;1;"primary";0
3419;260;1867;1;"primary";0
3420;261;1867;1;"primary";0
3421;258;1867;1;"primary";0
3422;61;1867;1;"primary";0
3423;3;1868;1;"primary";0
3424;19;1868;1;"primary";0
3425;7;1868;1;"primary";0
3426;16;1868;1;"secondary";0
3427;259;1868;1;"secondary";0
3428;260;1868;1;"secondary";0
3429;261;1868;1;"secondary";0
3430;258;1868;1;"secondary";0
3431;10;1869;1;"primary";0
3432;3;1869;1;"primary";0
3433;16;1869;1;"primary";0
3434;259;1869;1;"primary";0
3435;260;1869;1;"primary";0
3436;261;1869;1;"primary";0
3437;258;1869;1;"primary";0
3438;7;1869;1;"secondary";0
3439;10;1870;1;"primary";0
3440;3;1870;1;"primary";0
3441;9;1870;1;"primary";0
3442;12;1870;1;"primary";0
3443;7;1870;1;"primary";0
3444;68;1870;1;"primary";0
3445;13;1870;1;"primary";0
3446;265;1870;1;"primary";0
3447;39;1870;1;"primary";0
3448;264;1870;1;"primary";0
3449;10;1871;1;"primary";0
3450;3;1871;1;"primary";0
3451;9;1871;1;"primary";0
3452;12;1871;1;"primary";0
3453;7;1871;1;"primary";0
3454;10;1872;1;"primary";0
3455;3;1872;1;"primary";0
3456;7;1872;1;"secondary";0
3457;10;1873;1;"primary";0
3458;3;1873;1;"primary";0
3459;9;1873;1;"primary";0
3460;10;1874;1;"primary";0
3461;3;1874;1;"primary";0
3462;9;1874;1;"primary";0
3463;10;1875;1;"primary";0
3464;3;1875;1;"primary";0
3465;9;1875;1;"primary";0
3466;3;1876;1;"primary";0
3467;59;1876;1;"secondary";0
3468;3;1877;1;"primary";0
3469;2;1877;1;"primary";0
3470;32;1877;1;"primary";0
3471;10;1877;1;"secondary";0
3472;19;1877;1;"secondary";0
3473;23;1877;1;"secondary";0
3474;3;1878;1;"primary";0
3475;9;1878;1;"primary";0
3476;2;1878;1;"primary";0
3477;7;1878;1;"primary";0
3478;70;1878;1;"primary";0
3479;258;1878;1;"secondary";0
3480;12;1878;1;"secondary";0
3481;61;1878;1;"secondary";0
3482;67;1878;1;"secondary";0
3483;13;1878;1;"secondary";0
3484;10;1879;1;"primary";0
3485;3;1879;1;"primary";0
3486;9;1879;1;"primary";0
3487;19;1879;1;"secondary";0
3488;12;1879;1;"secondary";0
3489;7;1879;1;"secondary";0
3490;10;1880;1;"primary";0
3491;3;1880;1;"primary";0
3492;16;1880;1;"primary";0
3493;259;1880;1;"primary";0
3494;260;1880;1;"primary";0
3495;261;1880;1;"primary";0
3496;258;1880;1;"primary";0
3497;9;1880;1;"secondary";0
3498;32;1880;1;"secondary";0
3499;3;1881;1;"primary";0
3500;32;1881;1;"primary";0
3501;61;1881;1;"primary";0
3502;70;1881;1;"primary";0
3503;62;1881;1;"primary";0
3504;9;1881;1;"secondary";0
3505;2;1881;1;"secondary";0
3506;59;1881;1;"secondary";0
3507;19;1881;1;"secondary";0
3508;23;1881;1;"secondary";0
3509;16;1881;1;"secondary";0
3510;258;1881;1;"secondary";0
3511;7;1881;1;"secondary";0
3512;66;1881;1;"secondary";0
3513;67;1881;1;"secondary";0
3514;3;1882;1;"primary";0
3515;32;1882;1;"primary";0
